startDate	startTime	comments	criticisms	HitCorrect	HitFamiliar	age	gender	education	party	state	endTime	timeSpent	poll1	poll2	poll3	poll4	poll5	poll6	poll7	batch	round
Fri Jan 10 2020 17:07:14 GMT-0800 (Pacific Standard Time)	1578704834097			0	1	30	male	graduated_high_school	independent	CA	1578705420839	9.779033333333333	indeed	very	both	yes	not	many_weekly	not	9	3
Fri Jan 10 2020 20:11:22 GMT-0500 (Eastern Standard Time)	1578705082109			0	1	26	male	graduated_high_school	democrat	OH	1578705481896	6.663116666666666	indeed	very	people	yes	very	many_weekly	somewhat	9	3
Fri Jan 10 2020 19:08:24 GMT-0600 (Central Standard Time)	1578704904198	None, thanks.		0	1	30	female	graduated_college	democrat	LA	1578705504226	10.000466666666666	indeed	very	people	yes	extremely	weekly	moderately	9	3
Fri Jan 10 2020 19:13:31 GMT-0600 (Central Standard Time)	1578705211385			0	1	32	male	graduated_college	independent	TX	1578705836566	10.419683333333333	indeed	very	both	no	somewhat	many_weekly	somewhat	9	3
Fri Jan 10 2020 20:12:31 GMT-0500 (Eastern Standard Time)	1578705151191			0	1	24	male	graduated_college	republican	VA	1578706233127	18.032266666666672	not	extremely	natural	no	not	many_weekly	not	9	3
Fri Jan 10 2020 20:23:51 GMT-0500 (Eastern Standard Time)	1578705831782			0	1	24	female	graduated_high_school	independent	GA	1578706390131	9.305816666666667	indeed	extremely	both	no	somewhat	many_weekly	somewhat	9	3
Fri Jan 10 2020 17:26:20 GMT-0800 (Pacific Standard Time)	1578705980258			0	1	28	male	higher_degree	democrat	NV	1578706574225	9.89945	indeed	very	people	yes	very	monthly	very	9	3
Fri Jan 10 2020 22:11:16 GMT-0500 (Eastern Standard Time)	1578712276590	Thanks for the study, best of luck with your research.		0	1	44	male	graduated_college	independent	NC	1578712691375	6.913083333333334	indeed	very	people	yes	moderately	weekly	very	9	3
Thu Jan 23 2020 13:05:38 GMT-0500 (Eastern Standard Time)	1579802738510			0	1	28	male	higher_degree	democrat	OH	1579803095754	5.954066666666668	indeed	extremely	people	yes	extremely	many_weekly	very	0	4
Thu Jan 23 2020 11:10:41 GMT-0700 (Mountain Standard Time)	1579803041072	none	none	0	1	38	male	graduated_college	independent	AZ	1579803661571	10.34165	indeed	very	people	yes	very	many_weekly	very	0	4
Thu Jan 23 2020 10:06:19 GMT-0800 (Pacific Standard Time)	1579802779440	I hope I did well, thank you so much for a well paying HIT.	Everything is clear, I just wish I did a good enough job. Thanks again!	0	1	35	male	graduated_college	democrat	CA	1579803827677	17.47061666666667	indeed	very	people	yes	extremely	weekly	moderately	0	4
Thu Jan 23 2020 12:15:25 GMT-0600 (Central Standard Time)	1579803325570	Hopefully I did good with my reasoning these statements. Thank you!		0	404	24	male	graduated_high_school	independent	TX	1579804291754	16.103066666666667	indeed	moderately	both	no	somewhat	weekly	not	0	4
Thu Jan 23 2020 12:29:15 GMT-0600 (Central Standard Time)	1579804155121			0	1	31	male	graduated_college	democrat	MS	1579804650062	8.249016666666666	indeed	very	people	yes	moderately	monthly	very	0	4
Thu Jan 23 2020 13:16:10 GMT-0500 (Eastern Standard Time)	1579803370736			0	1	44	female	graduated_college	democrat	OH	1579804705065	22.238816666666665	indeed	very	people	yes	very	monthly	very	0	4
Thu Jan 23 2020 13:30:49 GMT-0500 (Eastern Standard Time)	1579804249512			0	1	38	male	graduated_high_school	democrat	FL	1579805533560	21.4008	indeed	moderately	people	yes	moderately	weekly	moderately	0	4
Thu Jan 23 2020 14:17:47 GMT-0500 (Eastern Standard Time)	1579807067615			0	1	36	male	graduated_high_school	democrat	RI	1579807728058	11.007383333333333	indeed	very	people	yes	not	weekly	moderately	0	4
Thu Jan 23 2020 12:37:28 GMT-0600 (Central Standard Time)	1579804648605			0	1	26	female	graduated_high_school	democrat	MN	1579805084805	7.27	indeed	very	people	yes	moderately	monthly	very	1	4
Thu Jan 23 2020 13:32:37 GMT-0500 (Eastern Standard Time)	1579804357099	Its very interesting survey.	no	0	0	30	female	graduated_college	republican	AL	1579805054144	11.617416666666667	indeed	very	natural	yes	very	weekly	moderately	1	4
Thu Jan 23 2020 13:36:04 GMT-0500 (Eastern Standard Time)	1579804564670	I wasn't sure when to use neutral sometimes	It was difficult for me	404	1	26	male	graduated_high_school	independent	FL	1579805219595	10.915416666666667	indeed	moderately	people	yes	very	year	moderately	1	4
Thu Jan 23 2020 12:33:44 GMT-0600 (Central Standard Time)	1579804424644	thank you		0	1	62	female	graduated_high_school	independent	TX	1579805817755	23.218516666666666	indeed	somewhat	both	yes	somewhat	monthly	somewhat	1	4
Thu Jan 23 2020 12:49:21 GMT-0600 (Central Standard Time)	1579805361024			0	1	29	male	graduated_high_school	democrat	TX	1579806082515	12.02485	indeed	very	both	yes	very	year	moderately	1	4
Thu Jan 23 2020 12:40:24 GMT-0600 (Central Standard Time)	1579804824982	Some of those were difficult to tell whether or not they were one or the ot	it went well	404	1	45	female	graduated_college	democrat	MN	1579806201381	22.93998333333333	indeed	extremely	both	yes	extremely	year	moderately	1	4
Thu Jan 23 2020 14:01:25 GMT-0500 (Eastern Standard Time)	1579806085201			0	1	48	male	graduated_high_school	democrat	NJ	1579806452536	6.12225	indeed	extremely	people	yes	very	many_weekly	very	1	4
Thu Jan 23 2020 13:54:17 GMT-0600 (Central Standard Time)	1579809257406	It was a little difficult to judge between neutral/agrees/disagrees.		0	1	29	male	graduated_college	democrat	MO	1579809779429	8.700383333333333	indeed	extremely	people	yes	extremely	many_weekly	somewhat	1	4
Thu Jan 23 2020 13:49:59 GMT-0500 (Eastern Standard Time)	1579805399962	there were some interesting comments in there	it worked well, as intended	0	1	38	female	graduated_college	independent	OH	1579805928409	8.80745	indeed	very	both	no	not	many_weekly	not	2	4
Thu Jan 23 2020 13:51:09 GMT-0500 (Eastern Standard Time)	1579805469857	Thanks!	Everything was clear.	0	1	37	female	graduated_college	democrat	GA	1579806158460	11.476716666666665	indeed	extremely	people	yes	extremely	many_weekly	moderately	2	4
Thu Jan 23 2020 11:56:17 GMT-0700 (Mountain Standard Time)	1579805777897	n	n	0	1	36	male	graduated_college	republican	AZ	1579806393555	10.260966666666668	not	moderately	natural	no	not	many_weekly	not	2	4
Thu Jan 23 2020 13:53:01 GMT-0500 (Eastern Standard Time)	1579805581485			0	1	36	male	graduated_college	democrat	NJ	1579806457782	14.60495	indeed	moderately	people	yes	somewhat	weekly	somewhat	2	4
Thu Jan 23 2020 14:00:01 GMT-0500 (Eastern Standard Time)	1579806001202			0	1	35	male	graduated_high_school	democrat	NY	1579806791894	13.1782	indeed	extremely	people	yes	extremely	many_weekly	very	2	4
Thu Jan 23 2020 13:50:09 GMT-0500 (Eastern Standard Time)	1579805409543	none	none	0	1	50	male	graduated_high_school	independent	OH	1579806964716	25.91955	indeed	moderately	both	no	somewhat	many_weekly	not	2	4
Thu Jan 23 2020 13:56:57 GMT-0600 (Central Standard Time)	1579809417656			0	1	24	male	graduated_college	independent	TX	1579809985999	9.472383333333333	indeed	very	both	yes	moderately	monthly	moderately	2	4
Thu Jan 23 2020 12:14:50 GMT-0800 (Pacific Standard Time)	1579810490576			0	1	33	male	graduated_college	democrat	CA	1579811478934	16.472633333333334	indeed	moderately	people	yes	moderately	weekly	moderately	2	4
Thu Jan 23 2020 14:08:56 GMT-0500 (Eastern Standard Time)	1579806536751			0	1	39	male	graduated_college	democrat	PA	1579808471009	32.23763333333333	indeed	very	both	no	very	weekly	moderately	3	4
Thu Jan 23 2020 14:32:59 GMT-0500 (Eastern Standard Time)	1579807979894			0	404	36	female	graduated_high_school	democrat	RI	1579808666552	11.4443	indeed	very	people	yes	extremely	year	moderately	3	4
Thu Jan 23 2020 11:29:58 GMT-0800 (Pacific Standard Time)	1579807798619	Nice Survey		0	1	35	female	graduated_college	democrat	AL	1579808598229	13.326833333333333	indeed	extremely	people	yes	very	monthly	very	3	4
Thu Jan 23 2020 21:40:10 GMT+0200 (Eastern European Standard Time)	1579808410740			0	1	31	male	graduated_college	republican	WA	1579809383746	16.21676666666667	indeed	very	both	yes	extremely	many_weekly	very	3	4
Thu Jan 23 2020 11:53:53 GMT-0800 (PST)	1579809233884			0	1	32	female	graduated_college	republican	CA	1579809799060	9.4196	not	somewhat	both	no	somewhat	many_weekly	not	3	4
Thu Jan 23 2020 14:50:48 GMT-0500 (Eastern Standard Time)	1579809048506	This study is very useful and  Awareness of back Generation..	All are very good no one changing	0	1	29	male	graduated_college	democrat	GA	1579810301379	20.881216666666667	indeed	very	people	no	extremely	weekly	extremely	3	4
Thu Jan 23 2020 15:32:07 GMT-0500 (Eastern Standard Time)	1579811527539			0	0	60	male	graduated_high_school	independent	PA	1579812292577	12.750633333333333	indeed	somewhat	natural	yes	somewhat	monthly	very	3	4
Thu Jan 23 2020 12:34:23 GMT-0800 (Pacific Standard Time)	1579811663968	I hope I did that correctly!	A longer HIT timer would alleviate some anxiety.	0	1	60	female	graduated_college	democrat	OR	1579812956472	21.54173333333333	indeed	very	people	yes	very	many_weekly	moderately	3	4
Thu Jan 23 2020 11:17:25 GMT-0800 (Pacific Standard Time)	1579807045289	n/a- thanks		0	1	38	male	graduated_college	independent	WA	1579807627866	9.709616666666667	indeed	very	people	yes	moderately	monthly	moderately	4	4
Thu Jan 23 2020 14:41:11 GMT-0500 (Eastern Standard Time)	1579808471415	Interesting study.		0	1	32	male	graduated_college	democrat	NY	1579809055685	9.737833333333333	indeed	moderately	both	yes	moderately	weekly	very	4	4
Thu Jan 23 2020 14:57:14 GMT-0500 (Eastern Standard Time)	1579809434456			0	1	34	female	higher_degree	republican	CT	1579809879226	7.412833333333332	indeed	very	people	yes	moderately	weekly	moderately	4	4
Thu Jan 23 2020 14:08:46 GMT-0600 (Central Standard Time)	1579810126767			0	1	26	female	graduated_high_school	independent	TX	1579810793208	11.10735	indeed	moderately	people	yes	moderately	monthly	moderately	4	4
Thu Jan 23 2020 11:58:27 GMT-0800 (Pacific Standard Time)	1579809507002			0	1	62	female	graduated_college	democrat	WA	1579811046003	25.650016666666666	indeed	moderately	both	yes	extremely	many_weekly	moderately	4	4
Thu Jan 23 2020 14:19:59 GMT-0600 (Central Standard Time)	1579810799943			0	1	52	male	graduated_high_school	independent	TX	1579811234760	7.24695	indeed	moderately	people	yes	very	many_weekly	moderately	4	4
Thu Jan 23 2020 14:29:29 GMT-0600 (Central Standard Time)	1579811369066			0	1	25	female	graduated_college	democrat	MS	1579811949071	9.66675	indeed	very	people	yes	moderately	weekly	moderately	4	4
Thu Jan 23 2020 17:18:58 GMT-0500 (Eastern Standard Time)	1579817938588			0	1	25	male	graduated_college	republican	FL	1579818778596	14.000133333333334	indeed	somewhat	natural	no	not	many_weekly	not	4	4
Fri Jan 24 2020 09:47:54 GMT-0500 (Eastern Standard Time)	1579877274547			0	1	25	male	graduated_high_school	independent	FL	1579877674009	6.6577	indeed	extremely	people	yes	extremely	weekly	moderately	5	4
Fri Jan 24 2020 06:45:12 GMT-0800 (Pacific Standard Time)	1579877112372	Many were pretty obvious, some were not	I can't think of anything, thank you	0	1	50	male	graduated_college	democrat	OR	1579877877550	12.752966666666667	indeed	extremely	people	yes	extremely	weekly	moderately	5	4
Fri Jan 24 2020 06:44:30 GMT-0800 (Pacific Standard Time)	1579877070849			0	1	52	female	higher_degree	independent	NV	1579877877390	13.44235	indeed	extremely	both	yes	extremely	many_weekly	moderately	5	4
Fri Jan 24 2020 09:52:16 GMT-0500 (Eastern Standard Time)	1579877536985	everything was clear		0	1	69	female	higher_degree	democrat	NJ	1579878801420	21.073916666666666	indeed	extremely	people	yes	extremely	many_weekly	extremely	5	4
Fri Jan 24 2020 10:14:18 GMT-0500 (Eastern Standard Time)	1579878858371			0	1	28	female	graduated_high_school	democrat	FL	1579879514094	10.928716666666665	indeed	extremely	people	yes	extremely	weekly	moderately	5	4
Fri Jan 24 2020 10:01:56 GMT-0500 (Eastern Standard Time)	1579878116970			0	1	29	female	graduated_high_school	independent	FL	1579879707781	26.51351666666667	indeed	very	people	yes	very	monthly	somewhat	5	4
Fri Jan 24 2020 10:25:17 GMT-0500 (Eastern Standard Time)	1579879517577	no comments	no comments	0	1	38	male	graduated_college	democrat	NJ	1579880142574	10.416616666666666	indeed	extremely	people	yes	moderately	monthly	very	5	4
Fri Jan 24 2020 09:24:38 GMT-0600 (Central Standard Time)	1579879478235	None	None	0	1	38	male	graduated_college	democrat	AL	1579880434834	15.943316666666664	indeed	very	people	yes	very	many_weekly	moderately	5	4
Fri Jan 24 2020 09:47:21 GMT-0500 (Eastern Standard Time)	1579877241572	none thank you	great study	0	1	32	female	graduated_high_school	republican	SC	1579877882252	10.678	indeed	moderately	both	yes	somewhat	monthly	somewhat	6	4
Fri Jan 24 2020 09:47:57 GMT-0500 (Eastern Standard Time)	1579877277277	Have a great day		0	1	43	female	higher_degree	independent	MI	1579878653145	22.93113333333333	indeed	very	both	yes	extremely	monthly	somewhat	6	4
Fri Jan 24 2020 08:56:42 GMT-0600 (Central Standard Time)	1579877802659			0	1	57	male	higher_degree	independent	FL	1579878801581	16.6487	indeed	somewhat	natural	no	not	many_weekly	not	6	4
Fri Jan 24 2020 09:09:09 GMT-0600 (Central Standard Time)	1579878549549	Great	Non	0	1	22	male	higher_degree	republican	TX	1579878906621	5.9512	indeed	very	people	yes	very	weekly	extremely	6	4
Fri Jan 24 2020 10:07:17 GMT-0500 (Eastern Standard Time)	1579878437103			0	1	56	male	graduated_college	independent	GA	1579879039030	10.032116666666667	indeed	very	both	yes	very	weekly	moderately	6	4
Fri Jan 24 2020 10:08:48 GMT-0500 (Eastern Standard Time)	1579878528949			0	1	41	female	graduated_high_school	independent	FL	1579879311628	13.04465	indeed	extremely	people	yes	extremely	monthly	very	6	4
Fri Jan 24 2020 10:11:07 GMT-0500 (Eastern Standard Time)	1579878667573	Thank you for the generous pay. More requesters should follow suit!		0	1	31	female	graduated_college	independent	FL	1579880185685	25.301866666666665	indeed	very	people	yes	extremely	weekly	very	6	4
Fri Jan 24 2020 11:01:23 GMT-0500 (Eastern Standard Time)	1579881683730			0	1	35	male	graduated_college	independent	OH	1579882309635	10.43175	indeed	very	people	yes	very	weekly	moderately	6	4
Fri Jan 24 2020 09:48:30 GMT-0500 (Eastern Standard Time)	1579877310814			0	1	36	female	graduated_college	democrat	KY	1579877785570	7.9126	indeed	extremely	people	yes	extremely	many_weekly	very	7	4
Fri Jan 24 2020 08:48:45 GMT-0600 (Central Standard Time)	1579877325805	None	None	0	1	29	male	graduated_college	independent	NY	1579877918473	9.8778	indeed	very	people	yes	very	many_weekly	very	7	4
Fri Jan 24 2020 09:48:17 GMT-0500 (Eastern Standard Time)	1579877297818	this is very nice an also good much better than feeling thank you	good	0	0	30	male	graduated_college	republican	MD	1579877928426	10.510133333333334	indeed	very	people	yes	very	monthly	very	7	4
Fri Jan 24 2020 08:48:58 GMT-0600 (Central Standard Time)	1579877338029	Some of them were a little difficult to place whether they were neutral or	I would actually give more practice questions to help train the distinction	0	1	36	female	graduated_college	democrat	IL	1579878043469	11.757333333333333	indeed	extremely	people	yes	extremely	many_weekly	moderately	7	4
Fri Jan 24 2020 09:52:29 GMT-0500 (Eastern Standard Time)	1579877549119	That was much harder than I thought!	I could have used more training than just the 6 tasks. I was still confused	0	1	42	male	higher_degree	republican	MD	1579878141897	9.879633333333333	indeed	moderately	both	no	moderately	weekly	very	7	4
Fri Jan 24 2020 08:50:54 GMT-0600 (Central Standard Time)	1579877454836	none	none	0	0	55	male	graduated_high_school	republican	MO	1579878268764	13.565466666666667	indeed	moderately	natural	no	somewhat	weekly	not	7	4
Fri Jan 24 2020 10:06:17 GMT-0500 (Eastern Standard Time)	1579878377335			0	1	40	male	graduated_college	democrat	NC	1579878815212	7.29795	indeed	very	people	yes	very	weekly	moderately	7	4
Fri Jan 24 2020 07:02:11 GMT-0800 (Pacific Standard Time)	1579878131943	this is good	like	0	0	30	male	graduated_college	republican	CA	1579879314138	19.70325	indeed	extremely	people	yes	very	weekly	very	7	4
Fri Jan 24 2020 09:12:07 GMT-0600 (Central Standard Time)	1579878727565			0	404	34	male	other	republican	WI	1579879156102	7.142283333333332	not	somewhat	natural	no	not	weekly	somewhat	8	4
Fri Jan 24 2020 09:12:03 GMT-0600 (Central Standard Time)	1579878723878			0	1	27	male	graduated_college	independent	MS	1579879387055	11.05295	indeed	extremely	people	yes	extremely	many_weekly	moderately	8	4
Fri Jan 24 2020 09:13:09 GMT-0600 (Central Standard Time)	1579878789239			0	0	39	male	higher_degree	republican	MO	1579879440752	10.85855	indeed	extremely	people	yes	moderately	weekly	moderately	8	4
Fri Jan 24 2020 07:11:59 GMT-0800 (Pacific Standard Time)	1579878719870	no	no	0	1	58	female	graduated_college	democrat	WA	1579879441752	12.031366666666667	indeed	extremely	people	yes	extremely	weekly	extremely	8	4
Fri Jan 24 2020 10:12:23 GMT-0500 (Eastern Standard Time)	1579878743961	good	this is so good. very good	0	1	30	male	higher_degree	republican	MN	1579879413249	11.1548	indeed	moderately	people	yes	very	year	very	8	4
Fri Jan 24 2020 09:12:48 GMT-0600 (Central Standard Time)	1579878768521			0	1	31	female	graduated_high_school	democrat	TX	1579879492614	12.068216666666665	indeed	extremely	people	yes	extremely	weekly	moderately	8	4
Fri Jan 24 2020 10:12:02 GMT-0500 (Eastern Standard Time)	1579878722675	Thank you		0	1	51	male	graduated_college	independent	GA	1579879620045	14.956166666666665	indeed	very	people	yes	extremely	many_weekly	moderately	8	4
Fri Jan 24 2020 07:15:59 GMT-0800 (Pacific Standard Time)	1579878959249	very interesting and nice survey	nothing	0	1	35	female	other	republican	NE	1579879817527	14.304633333333333	not	very	people	no	extremely	many_weekly	moderately	8	4
Fri Jan 24 2020 09:13:14 GMT-0600 (Central Standard Time)	1579878795252	good	very like and good	0	1	30	male	higher_degree	republican	MS	1579879238827	7.392916666666666	not	extremely	people	yes	extremely	weekly	extremely	9	4
Fri Jan 24 2020 09:12:59 GMT-0600 (Central Standard Time)	1579878779153			0	1	32	male	higher_degree	democrat	MN	1579879308633	8.824666666666667	indeed	extremely	people	yes	very	many_weekly	moderately	9	4
Fri Jan 24 2020 10:13:59 GMT-0500 (Eastern Standard Time)	1579878839344	nice	yes good improved in the survey	0	0	34	male	graduated_college	republican	OH	1579879419619	9.67125	indeed	extremely	people	yes	extremely	many_weekly	very	9	4
Fri Jan 24 2020 10:17:26 GMT-0500 (Eastern Standard Time)	1579879046714	good	nothing	0	1	35	male	graduated_college	republican	AL	1579879669133	10.37365	indeed	very	natural	yes	very	weekly	moderately	9	4
Fri Jan 24 2020 10:17:46 GMT-0500 (Eastern Standard Time)	1579879066651	"Difficult to differentiate between some ""neutral"" and ""agree"" examples"	Feedback during the main trials could help refine my interpretations	0	1	37	male	graduated_college	democrat	NJ	1579879855730	13.151316666666665	indeed	extremely	both	yes	very	many_weekly	very	9	4
Fri Jan 24 2020 10:25:38 GMT-0500 (Eastern Standard Time)	1579879538983	like	good improved in the work	0	0	34	male	graduated_college	democrat	MD	1579879951229	6.8707666666666665	indeed	extremely	people	yes	very	weekly	extremely	9	4
Fri Jan 24 2020 09:25:11 GMT-0600 (Central Standard Time)	1579879511651			0	1	32	female	higher_degree	independent	IL	1579880556793	17.419033333333335	indeed	moderately	both	yes	very	many_weekly	very	9	4
Fri Jan 24 2020 09:20:56 GMT-0600 (Central Standard Time)	1579879256175	Fun study	All was good.  Very straightforward instructions.	0	1	36	male	graduated_college	democrat	MO	1579880855646	26.65785	indeed	very	people	yes	extremely	weekly	very	9	4
Fri Jan 31 2020 18:26:07 GMT-0500 (Eastern Standard Time)	1580513167868			0	1	30	male	graduated_college	democrat	GA	1580513938783	12.848583333333336	indeed	very	both	yes	very	many_weekly	somewhat	0	5
Fri Jan 31 2020 18:25:53 GMT-0500 (Eastern Standard Time)	1580513153795	no comments		0	1	38	male	higher_degree	democrat	WI	1580514017162	14.38945	indeed	extremely	people	yes	extremely	many_weekly	moderately	0	5
Fri Jan 31 2020 17:27:24 GMT-0600 (Central Standard Time)	1580513244236	Some of these were difficult to determine an exact position. Interesting	I thought it was challenging as it was. Made me think through it.	0	1	64	male	graduated_high_school	democrat	TX	1580514114114	14.497966666666667	indeed	extremely	people	yes	extremely	many_weekly	very	0	5
Fri Jan 31 2020 19:33:51 GMT-0400 (hora de Venezuela)	1580513631486	No, Thanks		0	1	35	male	higher_degree	democrat	TX	1580514882632	20.852433333333334	indeed	extremely	people	yes	extremely	many_weekly	somewhat	0	5
Fri Jan 31 2020 17:55:08 GMT-0600 (Central Standard Time)	1580514908908			0	1	32	female	graduated_high_school	independent	AL	1580515434591	8.761383333333333	indeed	very	people	yes	very	monthly	very	0	5
Fri Jan 31 2020 15:53:06 GMT-0800 (Pacific Standard Time)	1580514786317		I thought this was a very engaging and interesting study	0	1	39	female	graduated_college	independent	CA	1580515651519	14.420033333333333	indeed	very	people	yes	very	many_weekly	very	0	5
Fri Jan 31 2020 16:07:48 GMT-0800 (PST)	1580515668783	Thank you for a fun and interesting survey. I really enjoyed it.	I would have liked 4 more examples so I could understand everything faster.	0	1	33	male	other	republican	CA	1580518061031	39.8708	indeed	moderately	people	yes	very	many_weekly	moderately	0	5
Fri Jan 31 2020 18:56:37 GMT-0600 (Central Standard Time)	1580518597104			0	1	29	male	graduated_college	democrat	TX	1580519362133	12.750483333333333	indeed	moderately	people	yes	very	many_weekly	very	0	5
Fri Jan 31 2020 18:29:36 GMT-0500 (Eastern Standard Time)	1580513376307			0	1	45	female	other	democrat	MI	1580513965783	9.8246	indeed	somewhat	people	yes	very	many_weekly	somewhat	1	5
Fri Jan 31 2020 17:38:30 GMT-0600 (Central Standard Time)	1580513910771			0	1	26	female	graduated_college	democrat	IL	1580514273629	6.047633333333334	indeed	extremely	people	yes	very	many_weekly	moderately	1	5
Fri Jan 31 2020 15:37:53 GMT-0800 (Pacific Standard Time)	1580513873942		No issues to report.	0	1	31	male	graduated_high_school	independent	WA	1580514517448	10.7251	indeed	extremely	people	yes	moderately	weekly	somewhat	1	5
Fri Jan 31 2020 18:40:48 GMT-0500 (Eastern Standard Time)	1580514048214			0	1	37	female	graduated_high_school	republican	PA	1580514553043	8.413816666666667	indeed	somewhat	both	yes	somewhat	weekly	somewhat	1	5
Fri Jan 31 2020 17:32:28 GMT-0600 (Central Standard Time)	1580513548087	Thank you!! I enjoyed this task.	Nothing, I thought it was great.	0	1	34	female	graduated_high_school	republican	TX	1580514668124	18.667283333333334	indeed	moderately	natural	yes	moderately	year	somewhat	1	5
Fri Jan 31 2020 18:50:30 GMT-0500 (Eastern Standard Time)	1580514630141	good study		0	1	69	male	higher_degree	independent	OH	1580515273176	10.71725	indeed	moderately	people	yes	very	many_weekly	very	1	5
Fri Jan 31 2020 19:00:17 GMT-0500 (Eastern Standard Time)	1580515217086			0	404	26	male	graduated_college	democrat	NY	1580515708127	8.184016666666666	indeed	not	people	no	not	never	extremely	1	5
Fri Jan 31 2020 20:11:58 GMT-0500 (Eastern Standard Time)	1580519518300	good	none.	0	0	30	male	higher_degree	republican	OH	1580520204326	11.433766666666667	indeed	extremely	natural	yes	very	many_weekly	very	1	5
Fri Jan 31 2020 15:32:06 GMT-0800 (Pacific Standard Time)	1580513526827	thanks	please pay more, have a nice day!	0	1	31	female	graduated_high_school	independent	CA	1580514208534	11.361783333333333	indeed	very	people	yes	extremely	many_weekly	moderately	2	5
Fri Jan 31 2020 18:35:01 GMT-0500 (Eastern Standard Time)	1580513701417			0	1	27	male	graduated_college	republican	MI	1580514673203	16.196433333333335	indeed	extremely	people	yes	moderately	many_weekly	very	2	5
Fri Jan 31 2020 16:38:17 GMT-0700 (Mountain Standard Time)	1580513897856			0	0	48	female	higher_degree	democrat	CO	1580515045530	19.1279	indeed	extremely	people	yes	very	many_weekly	moderately	2	5
Fri Jan 31 2020 18:29:42 GMT-0500 (Eastern Standard Time)	1580513382810	NO, NOT AT ALL.	statements should in clear negative or positive fashion	0	1	25	female	higher_degree	independent	WV	1580515058113	27.921716666666665	indeed	moderately	people	yes	very	many_weekly	very	2	5
Fri Jan 31 2020 18:28:12 GMT-0500 (Eastern Standard Time)	1580513292631	For most of us that fully understand the job, I suggest you organize a qual	No there was nothing confusing	0	0	25	female	higher_degree	republican	NY	1580515278301	33.0945	indeed	very	people	yes	extremely	many_weekly	moderately	2	5
Fri Jan 31 2020 18:41:56 GMT-0500 (Eastern Standard Time)	1580514116981			0	1	40	male	graduated_high_school	democrat	MI	1580515649024	25.53405	indeed	somewhat	both	yes	somewhat	weekly	somewhat	2	5
Fri Jan 31 2020 19:29:48 GMT-0500 (Eastern Standard Time)	1580516988817	It was interesting, thank you.	I would have liked more examples (maybe optional?). Some were challenging!	0	1	36	female	higher_degree	democrat	PA	1580518301464	21.87745	indeed	extremely	people	yes	extremely	many_weekly	moderately	2	5
Fri Jan 31 2020 19:32:37 GMT-0500 (Eastern Standard Time)	1580517157478			0	1	40	male	graduated_high_school	independent	FL	1580518491680	22.2367	indeed	moderately	natural	yes	not	monthly	not	2	5
Fri Jan 31 2020 18:30:02 GMT-0700 (Mountain Standard Time)	1580520602682	good	no	0	1	30	male	higher_degree	republican	AZ	1580521100447	8.296083333333334	indeed	moderately	people	no	very	many_weekly	very	3	5
Fri Jan 31 2020 20:37:20 GMT-0500 (Eastern Standard Time)	1580521040684	Thank you	No comments	0	1	38	male	graduated_college	independent	OH	1580521418789	6.30175	indeed	very	people	yes	very	weekly	moderately	3	5
Fri Jan 31 2020 20:26:48 GMT-0500 (Eastern Standard Time)	1580520408874	thanks that was fun	nope, it was real good!	0	1	43	male	graduated_high_school	other	NC	1580521393884	16.416833333333333	indeed	very	people	yes	extremely	many_weekly	moderately	3	5
Fri Jan 31 2020 19:27:03 GMT-0600 (Central Standard Time)	1580520423418			0	1	28	female	graduated_college	independent	TX	1580521632771	20.15588333333333	indeed	extremely	people	yes	very	weekly	moderately	3	5
Fri Jan 31 2020 19:29:12 GMT-0600 (Central Standard Time)	1580520552177	No comments	I thought the task was fine as is I don't really know how you could improve	0	1	30	male	graduated_college	democrat	LA	1580521668847	18.611166666666666	indeed	moderately	both	yes	moderately	weekly	somewhat	3	5
Fri Jan 31 2020 19:26:14 GMT-0600 (Central Standard Time)	1580520374129			0	404	33	female	graduated_college	republican	IN	1580522762263	39.802233333333334	indeed	extremely	both	yes	very	many_weekly	somewhat	3	5
Fri Jan 31 2020 20:19:36 GMT-0600 (Central Standard Time)	1580523576608			0	1	24	male	graduated_college	democrat	IN	1580525023779	24.119516666666666	indeed	very	people	yes	very	monthly	moderately	3	5
Fri Jan 31 2020 21:58:05 GMT-0500 (Eastern Standard Time)	1580525885499			0	1	22	male	graduated_high_school	independent	PA	1580526293880	6.80635	indeed	extremely	both	yes	extremely	many_weekly	somewhat	3	5
Fri Jan 31 2020 19:36:12 GMT-0600 (Central Standard Time)	1580520972432	good	none	0	0	30	male	higher_degree	republican	TX	1580521567046	9.910233333333334	indeed	very	people	no	extremely	many_weekly	very	4	5
Fri Jan 31 2020 20:43:41 GMT-0500 (Eastern Standard Time)	1580521422085			0	1	60	female	higher_degree	democrat	NY	1580521937600	8.591916666666666	indeed	very	people	yes	extremely	many_weekly	moderately	4	5
Fri Jan 31 2020 20:30:13 GMT-0500 (Eastern Standard Time)	1580520613645			0	1	45	male	graduated_college	democrat	NY	1580522196193	26.3758	indeed	not	both	yes	moderately	monthly	moderately	4	5
Fri Jan 31 2020 18:30:06 GMT-0700 (Mountain Standard Time)	1580520606867			0	1	41	female	graduated_college	democrat	AZ	1580522340257	28.889833333333332	indeed	very	people	yes	moderately	monthly	moderately	4	5
